method,round,rounds,protocol,backend,press,scorer,selector,operator,domain,n_scenes,valid_scenes,pdm,pdm_std,trajectory_l2,trajectory_l2_std,endpoint_l2,endpoint_l2_std,K_mean,K_std,n_candidate_mean,eligible_keep_ratio_mean,history_keep_ratio_mean,theoretical_attn_ratio_mean,k_length_before_mean,k_length_after_mean,v_length_after_mean,selector_latency_ms_mean,selector_latency_ms_std,model_latency_ms_mean,model_latency_ms_std,e2e_latency_ms_mean,e2e_latency_ms_std,peak_memory_mb_mean,peak_memory_mb_std,peak_memory_mb_max,run_dir
causal_random_mean,1,,causal,synthetic,scorer_press,random,topk,mean,last_history,4,4,0.9878812879323959,0.005977162762824714,0.012206486775539815,0.006056767230976351,0.012737913406454027,0.004562042546407883,6.0,0.0,12.0,0.5,0.25,,,,,4.383277148008347,0.05949229381542203,2.158095955848694,0.01651716688926258,14.154839992523193,3.107894052027888,8.2037353515625,0.002685546875,8.205078125,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_01/causal_random_mean
causal_random_shuffle_all,1,,causal,synthetic,scorer_press,random,topk,shuffle_all,last_history,4,4,0.9878611415624619,0.00489252820955982,0.012222355930134654,0.004962133524518156,0.012669707648456097,0.002921502417243253,6.0,0.0,12.0,0.5,0.25,,,,,4.395970609039068,0.06210275970461808,2.1758959889411926,0.006735150445730674,12.448367834091187,2.042043886652401,8.2017822265625,0.002685546875,8.203125,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_01/causal_random_shuffle_all
causal_random_shuffle_drop,1,,causal,synthetic,scorer_press,random,topk,shuffle_drop,last_history,4,4,0.9878611415624619,0.00489252820955982,0.012222353601828218,0.004962133729784452,0.012669707648456097,0.002921502417243253,6.0,0.0,12.0,0.5,0.25,,,,,4.357644822448492,0.10611662209355806,2.2037599682807922,0.12463793814821758,12.95745587348938,0.9038870929009287,8.2022705078125,0.002685546875,8.20361328125,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_01/causal_random_shuffle_drop
causal_random_shuffle_keep,1,,causal,synthetic,scorer_press,random,topk,shuffle_keep,last_history,4,4,0.9878611415624619,0.00489252820955982,0.012222353601828218,0.004962133729784452,0.012669707648456097,0.002921502417243253,6.0,0.0,12.0,0.5,0.25,,,,,3.358286339789629,2.0538344569036218,1.1758320294320583,1.1508286968913617,9.32576821744442,5.915114438398796,8.2017822265625,0.002685546875,8.203125,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_01/causal_random_shuffle_keep
causal_token_norm_zero,1,,causal,synthetic,scorer_press,token_norm,topk,zero,last_history,4,4,0.9870851784944534,0.003846295345922109,0.013004636624827981,0.003899569391859841,0.013878862373530865,0.0030333836798618202,6.0,0.0,12.0,0.5,0.25,,,,,4.384324420243502,0.11138477693404254,2.1960480213165283,0.02866874491644197,15.916352272033691,0.08107298008964442,8.2022705078125,0.002685546875,8.20361328125,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_01/causal_token_norm_zero
causal_token_norm_mean,1,,causal,synthetic,scorer_press,token_norm,topk,mean,last_history,4,4,0.9875622540712357,0.0030996554207567946,0.01251944899559021,0.0031414960395664093,0.0132589649874717,0.0014413947658816573,6.0,0.0,12.0,0.5,0.25,,,,,4.388182889670134,0.132887616476153,2.17521595954895,0.04976121931415592,15.92792820930481,0.10507177380475473,8.2037353515625,0.002685546875,8.205078125,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_01/causal_token_norm_mean
causal_attention_zero,1,,causal,synthetic,scorer_press,action_attention,topk,zero,last_history,4,4,0.9870954006910324,0.00778736993039743,0.013011928705964237,0.007885749413053207,0.013527031929697841,0.007202817108993273,6.0,0.0,12.0,0.5,0.25,,,,,11.186821851879358,0.12626345296542987,1.7839999794960022,0.16495792778040821,22.76468801498413,0.04564161694523804,8.2022705078125,0.002685546875,8.20361328125,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_01/causal_attention_zero
causal_attention_vnorm_zero,1,,causal,synthetic,scorer_press,action_attention_vnorm,topk,zero,last_history,4,4,0.985177755355835,0.005138228900013045,0.01494340063072741,0.005219264487429629,0.01539721735753119,0.004113372888958196,6.0,0.0,12.0,0.5,0.25,,,,,11.281371582299471,0.17055454338016465,1.8307839930057526,0.12744109311066382,22.942495822906494,0.21658408622827713,8.2022705078125,0.002685546875,8.20361328125,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_01/causal_attention_vnorm_zero
causal_gradient_norm_zero,1,,causal,synthetic,scorer_press,gradient_norm,topk,zero,last_history,4,4,0.9877880811691284,0.004533486395482234,0.012294986168853939,0.004587352267687999,0.013584943604655564,0.005278065605654754,6.0,0.0,12.0,0.5,0.25,,,,,9.00318007916212,0.21613712834876234,1.7971120178699493,0.07605510153306387,20.576927661895752,0.08582629239692355,8.2159423828125,0.002685546875,8.21728515625,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_01/causal_gradient_norm_zero
causal_gradient_input_zero,1,,causal,synthetic,scorer_press,gradient_input,topk,zero,last_history,4,4,0.9885708689689636,0.004552297741088017,0.011502911103889346,0.004609441591733336,0.011754756211303174,0.0032202828377954767,6.0,0.0,12.0,0.5,0.25,,,,,9.110999293625355,0.14077265513009513,1.7854320108890533,0.09579805218137914,20.593992233276367,0.11040604813394082,8.2213134765625,0.002685546875,8.22265625,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_01/causal_gradient_input_zero
physical_no_press,1,,physical,synthetic,noop,,,identity,last_history,4,4,0.9878611415624619,0.00489252820955982,0.012222353368997574,0.004962133949080436,0.012669707648456097,0.002921502417243253,12.0,0.0,12.0,1.0,0.5,,,,,2.1121404133737087,0.17246787494349008,0.013311999849975109,0.0,6.765655875205994,0.13576408904610174,8.1876220703125,0.000732421875,8.18798828125,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_01/physical_no_press
physical_random_kv_prune,1,,physical,synthetic,scorer_press,random,topk,kv_prune,last_history,4,4,0.4531961679458618,0.10629973429406735,0.8153799176216125,0.2622029366486019,0.8809886425733566,0.3156286358758848,6.0,0.0,12.0,0.5,0.25,0.8888888888888888,54.0,48.0,48.0,4.296882078051567,0.1460091114570894,0.013839999912306666,0.0006102415464040809,22.786680221557617,0.03572675821215793,8.1998291015625,0.003662109375,8.20166015625,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_01/physical_random_kv_prune
physical_token_norm_kv_prune,1,,physical,synthetic,scorer_press,token_norm,topk,kv_prune,last_history,4,4,0.44295280426740646,0.10743078436373346,0.8401798605918884,0.2732995175532266,0.8942682296037674,0.3184358970721963,6.0,0.0,12.0,0.5,0.25,0.8888888888888888,54.0,48.0,48.0,4.344759974628687,0.19624323674019928,0.014847999904304743,0.0005912063380954365,22.77444839477539,0.1627998287767838,8.1998291015625,0.003662109375,8.20166015625,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_01/physical_token_norm_kv_prune
physical_attention_kv_prune,1,,physical,synthetic,scorer_press,action_attention,topk,kv_prune,last_history,4,4,0.45044171810150146,0.0907998558849602,0.8149823844432831,0.22306588554860704,0.8783331513404846,0.2920630553494344,6.0,0.0,12.0,0.5,0.25,0.8888888888888888,54.0,48.0,48.0,8.996737655252218,0.07447407386940813,0.013824000023305416,0.0005912068757947756,27.416200160980225,0.17766830888506935,8.1998291015625,0.003662109375,8.20166015625,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_01/physical_attention_kv_prune
physical_attention_vnorm_kv_prune,1,,physical,synthetic,scorer_press,action_attention_vnorm,topk,kv_prune,last_history,4,4,0.45337826758623123,0.09187006475716951,0.8087334781885147,0.2248531779682274,0.8584252893924713,0.2861866441044036,6.0,0.0,12.0,0.5,0.25,0.8888888888888888,54.0,48.0,48.0,8.944844827055931,0.18621942404012076,0.04480799846351147,0.061634225796769346,25.880224227905273,2.8530736875256966,8.1998291015625,0.003662109375,8.20166015625,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_01/physical_attention_vnorm_kv_prune
physical_similarity_merge,1,,physical,synthetic,similarity_merge,,,kv_merge,last_history,4,4,0.4501059129834175,0.1063134105303313,0.8226137012243271,0.2644912499077961,0.8839535713195801,0.31322570585880094,6.0,0.0,12.0,0.5,0.25,0.8888888888888888,54.0,48.0,48.0,586.438556201756,10.372636896809837,0.014592000050470233,0.0005119997076690197,590.9479064941406,10.369053466034412,8.2193603515625,0.003662109375,8.22119140625,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_01/physical_similarity_merge
causal_no_press,2,,causal,synthetic,noop,,,identity,last_history,4,4,0.9931556284427643,0.0020536862004000202,0.006869499455206096,0.0020690302090591284,0.0043985121010337025,0.0020212779585602474,12.0,0.0,12.0,1.0,0.5,,,,,1.6602412797510624,0.9253185259912403,0.051999999675899744,0.07738051612999543,5.680007994174957,1.9201653973279385,8.1876220703125,0.000732421875,8.18798828125,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_02/causal_no_press
